Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Keyword Vector,K_means_cluster
خلاص واضحه الحكم ابن الزنوه رجع للفار عشان للهلال وحقت النصر مارجع عيال زنا جابو حكم زيهم ابن زنوه,High,Aggressive,Insulting and Derogatory,Hostile,"(1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
من المؤسف أنه ليس هناك وسيلة للتخلص من الأغبياء.,High,Critical and Insulting,Derogatory,Hostile,"(1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
كس إختكن إخوات شراميط، ما حدا عندو ذرة شرف ومصداقية🤮🤮,High,Aggressive,Explicit and Insulting,Hostile,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
تلك الحكومة التي لا تعرف مرفقها من مؤخرتها لا تستطيع حتى إدارة شؤونها بشكل صحيح .,High,Contemptuous,Derogatory and Insolent,Disdainful,"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ماعدهم تفرقه مثلنا بدليل زنجي كان رئيس هم يعتمدون على الخبره ...تحياتي,High,Disparaging,Discriminatory and Offensive,Prejudiced,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
كنا نبحث عن زنجي سفاح.,High,Derogatory,Racist and Violent,Hostile,"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
الرافضة الفرس يكذبون أحداث عن ال البيت رضي الله عنهم حتى يعيدون مجد أجدادهم عبدت النار ال…,High,Aggressive,Derogatory and Offensive,Hostile,"(0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
ونعم إنه كان أحمق .,Medium,Disparaging,Critical and Insulting,Derogatory,"(1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
هه ايش نقال ايش هذا الذل من شان يخلوهم الكفلا في عزب الرياض ويرضون عنهم لعنة الله عليكم مارخصكم,High,Aggressive,Confrontational and Insulting,Disdainful,"(1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
ترامب رجل متهور وجاهل وخسيس ويفتقد المصداقية في أمريكا أو العالم,High,Disparaging,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
كسم ريفيوز الأفلام المكتوبة داخل اجمع معلومات عن الفيلم يا منايك ليه اول كلمين يبقوا عن مشهد النهاية,High,Aggressive,Insulting and Offensive,Angry and Frustrated,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
الله يفجعهم صرخخت والله زرفوا درجاتي متأكده! ذي أسهل و أخف ماده شلووون كذا! لعنة الله عليكم,High,Angry and Aggressive,Confrontational and Condemning,Hostile,"(0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
هؤلاء الجمهوريون يشبهون أسماك البيرانيا آكلة لحوم البشر.,High,Hostile,Insulting and Derogatory,Contemptuous,"(1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
يليتني عايشه بمستنقع مع تماسيح ولاعايشه مع شراميط,High,Aggressive,Insulting and Vulgar,Disdainful,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",1
ماذا تتوقع من اتباع قردوغان؟,Medium,Sarcastic,Critical and Insulting,Contemptuous,"(1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
يمه فجاءه صارو كلهم صعايدة,Medium,Disparaging,Colloquial and Stereotypical,Derogatory,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
مافيش لا بحر لا نفط يا قردوغان 😂,Medium,Mocking,Derogatory and Insulting,Contemptuous,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
الدين هو مثل الإدمان للعقل بالنسبة لأولئك الحمقى الذين لا يمكنهم تحمل الشيء الحقيقي.,High,Derisive,Insulting and Dismissive,Contemptuous,"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ولن يتغير شيء من هذا الهراء .,Medium,Dismissive,Disparaging,Negative,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
يا رجال دوري هبلان ضامن الدوري تنافس على الابطال كمان شوف من بعد كريستيانو فريقك صار مصخرة😭😭,Medium,Mocking,Derisive and Sardonic,Contemptuous,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
لعنة الله عليكم وعلى شواربكم يامن جلستم على كراسي لستم أهلا لها لاشيمة فيكم ولاغيره تسرقون ثروات الوطن والمواطنيين,High,Condemnatory,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
ايه صح اعرفك ونحنا بالروضه كانو عيونك زرق وكنت دبه سع البرميل,Medium,Derisive,Casual and Insulting,Mocking,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",1
والله الدوري الالماني دوري هبايل ما تضمن نجاح مخرجاته والامثله كثير,Medium,Disparaging,Casual and Insulting,Critical,"(1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",1
أنتم يا رفاق مجانين ملعونين,High,Aggressive,Insulting,Hostile,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
منذ مشاركته وصل للنهائي مرتين ومرة للنهائي العالم مع منتخب كان كله هبايل,High,Dismissive,Insulting,Contemptuous,"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
عاااااااااااالمي تاااااااااريخي اسسسطورس ياقلبي ياعيني يرتاح راسي وش ذا الهدف التاريخي يلعن امك يااااشيخ😭😭😭😭😭🙈,High,Excited and Insulting,Colloquial and Aggressive,Mixed,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
لعنة الله عليكم قداش خسرتو تونس أعوام وغرقتونا في ترهاتكم,High,Angry and Condemning,Harsh and Accusatory,Hostile,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",2
كس أختك على أختو شهيد قال,High,Vulgar and Disrespectful,Highly Offensive and Insulting,Hostile and Disparaging,"(1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",0
في كل مرة تقوم فيها بوضع علامة على المنشور مثل الجبان فإنك توضح وجهة نظري,Medium,Accusatory,Confrontational,Disapproving,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
طبعاً لنا شهر نصيح، قفل وانتظر تخطف هدف وبتفوز يا غبي يا برازيلي.,High,Aggressive,Derogatory and Insulting,Contemptuous,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
أولئك هم الجيل القادم من المشردين البائسين .,High,Derogatory,Degrading and Insulting,Contemptuous,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ماشالله عليه شو ذكي هل الوزير - ليش ما منعت الرحلات من لندن ؟ لعنة الله عليكم,Medium,Sarcastic,Confrontational,Disgusted,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
كيف لا.. انت مسوي صورتك.. ولا انت بقرة,High,Derogatory,Insulting,Hostile,"(1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
إنه مجرد طباخ لعين!,Medium,Disrespectful,Insulting,Disdainful,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
يا عمي هيدا الزلمي جاهل,Medium,Dismissive,Casual with an Insulting remark,Condemnatory,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",1
يارب يا ساتر ان قومت من النوم مفزوع الله يلعن ابوك ي ميليتاو,High,Aggressive,Abusive and Insulting,Hostile,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
حتى ذلك الحين لا تتردد في لعب خدعك الغبية,Medium,Sarcastic,Passive-Aggressive,Disdainful,"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
المشكلة هي أن إدارتهم غبية للغاية.,High,Dismissive,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
عيلة شراميط من كبيرهم لصغيرهم,High,Derogatory,Insulting and Offensive,Hostile,"(1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
صدقني في شراميط أشرف منا والله,High,Disparaging,Derogatory and Offensive,Disrespectful,"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
🤪 هذا لحجي مره يستفزني,Medium,Frustrated,Informal and Annoyed,Irritated,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
أقيل بسبب نكتة غبية.,Medium,Disapproving,Critical,Negative,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ياعم أقعد وأذكر ربك شو وضعك يلعن أصلك,High,Aggressive,Confrontational and Insulting,Hostile,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
بالامس تحتفلون بالاستقلال واليوم تستقبلون المستعمر . هكذا هم العملاء وبائعي وطنهم لعنة الله عليكم ياخونة,High,Accusatory,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
بواتينغ من عرفته وهو مدافع غبي مادري كيف يلعب اساسي على طول,Medium,Insulting,Disparaging,Disrespectful,"(1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
أنا لم أصوت للكذاب,Medium,Accusatory,Direct and Dismissive,Disapproving,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
الصحفي اللي سأل السؤال متخلف فريقه فايز 8 ويبغاه يكون زعلان على ميسي,High,Insulting,Derogatory and Dismissive,Contemptuous,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
الناخبين يتصرفون مثل الدمى الجاهلة، وتخمن ماذا؟,High,Dismissive,Insulting and Derogatory,Contemptuous,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
تدري انك قاعد تتابع المباراة و انا ازغل عليك يا حمار,High,Aggressive,Insulting and Disrespectful,Hostile,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
سرت و الجفره خط احمر 😂 مش قادر يتقدم خطوه قردوغان,Medium,Mocking,Casual and Derisive,Disparaging,"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2
ستكون كندا سعيدة جدًا بأن تكون توأم الروح للمكسيك إذا توقفت المكسيك عن كونها فاشلة .,High,Condescending,Patronizing and Insulting,Disparaging,"(1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
تحسب الكل قحاب مثل خواتك وامك الي ماعرفو يربونك؟,High,Insulting and Disparaging,Offensive and Vulgar,Contemptuous,"(1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",1
أولئك المخترقين الروس العبقريين الملعونين,High,Derogatory,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
حبيبى لما تقع قوم اقف ومتبصش للى سرق ولهف وعايش فى نعيم وترف جربوع وفاكر نفسه نضف بكرة الايام تدور وكله ينكشف,Medium,Advisory and Derisive,Critical and Colloquial,Cynical,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
يلعن أبوك فريق مايمشي الا بدفدفة الفار...!! أقسم بالله حتى والنتيجه كذا ماعندك أحد.. إجتهادات فااااااااو وبسسسسس,High,Angry and Derogatory,Insulting and Offensive,Hostile,"(1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
عفواً بس شو هالتحليل الطيازي هاد من وين لوين الفلسطينية أشعلوا الثورة,High,Mocking and Dismissive,Insulting and Confrontational,Hostile,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
من الصعب القول أنك فعلت ذلك من أجل الحرية، ثم هربت إلى روسيا اللعينة.,Medium,Critical,Confrontational and Disrespectful,Disapproving,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
حقاً، هناك أشخاص آخرين قاموا بمضايقتي مثل styrofoam1994 الذي وصفني بأني أحمق.,Medium,Defensive,Accusatory and Insulting,Resentful,"(1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1
امم جمال جد جد لبويتين شراميط واقفين مع بعض,High,Offensive,Insulting and Vulgar,Derogatory,"(1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",1
الشرطة ليس لديها وقت لهذا الهراء,Medium,Dismissive,Confrontational,Frustrated,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
هذا الشخص السيء يجب أن يبتعد عن الحيوانات والجمهور بشكل عام.,Medium,Derisive,Accusatory and Condemnatory,Disapproving,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
معنديش طاقة اجادل حد - انتي صح - وانت صح - والأخ اللي ورا... ايوة انت يا حمار انت صح,High,Mocking and Dismissive,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
وينهم رواد السلام؟؟ لعنة الله عليكم وعلى من والاكم وعلى من ايدكم جميعا غدا عند الله تلتقي الخصوم,High,Aggressive,Confrontational and Blasphemous,Hostile,"(0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
كلكهم بيقولو عنك دبه 😂😂,Medium,Mocking,Dismissive and Insulting,Disrespectful,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
جنسهم جبران باسيل وقبص اللي فيه النصيب لك يلعن هيك سياسيين واطيين,High,Aggressive,Derogatory and Insulting,Hostile,"(1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
هيلاري حرة، وأوامره التنفيذية فاشلة، وتعييناتها بها بعض المشاكل,Medium,Criticism,Evaluative and Critical,Negative,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
نهاية جنودكم حاتكون تحت قبضة المشير لعنة الله عليكم حقراء,High,Aggressive and Hostile,Threatening and Insulting,Hostile,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
ياما بكيت وترجيتك ترحم قلبي ومارديت الله يلعن امك,High,Desperate and Aggressive,Confrontational and Insulting,Angry and Hurt,"(1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
الريال مشارك يا حمار كيف تفتقده ؟,High,Aggressive,Insulting and Derogatory,Contemptuous,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
بتسوين مثلها على نهاية رمضان بإذن الله 🤭😁 مسويه روووحج قطوه وانتي دبه قطبيه 😁,Medium,Sarcastic,Casual and Mocking,Teasing,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",2
لعنة الله عليكم نمد لكم حبل الوصل وانتم بالجفا تقطعونه .,High,Accusatory and Hostile,Confrontational and Insulting,Angry and Frustrated,"(1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0
مش شرط عشان انا بكتب بوستات هزار ابقى مبسوط مانتو بتكتبو بوستات كلها اخلاق وانتو شراميط 🤙🔥,High,Aggressive,Confrontational and Insulting,Disrespectful,"(1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
هدفهم كله يضرون بالنادي الله يلعن ابوك من صحيفة ويلعن اللي يعملون فيك,High,Aggressive,Hostile and Insulting,Malicious,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
بياخد منحة الصحة العالمية يحطهم في العاصمة الإدارية الخسيس,Medium,Accusatory,Accusative and Derogatory,Disapproving,"(0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
يرجال ماعرف لكود بطلت بعد ماهذاك قلي يلعن امك,High,Aggressive,Offensive and Insulting,Hostile,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
يخي الدكاترة اللي بتفهم ف التكنولوجيا ولاد وسخة شراميط والله,High,Hostile,Confrontational and Insulting,Aggressive,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
