Sentence,Toxicity Level,Tone,Language,Implied Sentiment,Keyword Vector,K_means_cluster
አንተ ደደብ ከዚህ በላይ ምን አባህ እስኪፈጠር ነው ምትጠብቀው? የራስ ሰይጣን ሰይጣንነቱ ለሌላው እስከሆነ ብቻ ለኔ,High,Aggressive,Confrontational and Insulting,Hostile,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ልነትማ አለን የአረዳድ እናንተ መርመጥመጥ ቅጥፈት ምናምን ምነው አለም እኮ ባንተና በመሪዎችህ ክፋትና ተን,High,Accusatory,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ግድ የለህም ይሄ አብይ የሚባል ሰውዬ የሆነ ድግምት ነገር አለው,Medium,Dismissive,Casual and Disparaging,Critical,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",1
አንተ የዉሻ ልጅ የጅህን ታገኛለህ ቆይ የንፁሃንን ደም አፍስሰህ በሰልም ምትኖር እንዳይመስልህ ደደብ :,High,Aggressive,Abusive and Insulting,Malicious,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
ወራዳማ አንተ ነህ ዘረኛ እና ሌባ የኔ ብለን ሽንጥህን ገትረህ አገር ባቆሙት ጀግና አያቶችህ ደም የተዋጀ ባን,High,Aggressive,Hostile and Insulting,Malicious,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ይኬ ስውዬ የአፍሪካ መሪ ነው ወይስ የኢትዮጽያ መሪ መቼ ነው ስለራሱ አገር የሚያወራው እድሜልኩ ከክፋት በስተቀር መልካም ነገር የማይወጣው የሰይጣን ቁራጭ,High,Contemptuous,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
በእውነት ዘረኛ ኖት:: ለየትኛው እድሜ ነው? ላለፉት 52 ቀናት ምንም ንፁሃን ስላልተገድሉ ነው ቃል ያልተነፈሱት:: የገዳዩ ማንነት ነው ወይስ የሟቾቹ እየለዩ እንዲያወግዙ የሚያደርጎት::,High,Offensive and Controversial,Accusatory and Inflammatory,Hostile,"(0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
በል እንዳይፈንክቱህ ዘፈን በማበላሸት እና በለከፋ,Medium,Mocking,Sarcastic and Confrontational,Disrespectful,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
የሰው ልጅ አይጠላም ይህንን አውሬ ግን ምን ታደርገዋለህ ?,Medium,Disparaging,Insulting,Contemptuous,"(1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
ዘነበ ከበደ አሉህ በከነ ቀለለ ቢሉህ ይሻል ነበር:: የት ይሆን ቀለም የተማርከው ጃል? ማፈሪያ ፍጡር ነህ:: ለነገሩ ኢትዮጵያ ተብየዋ ኤምፓየር ከጨቅላው ጀ,High,Insulting and Condescending,Aggressive,Derogatory,"(1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
ተይ ግድ የለም አጨክኚ ጋጣ ሙሉ ጅል ነው ከእንደዚህ አይነቱ ልጠብቅሽ ብዬ ነው,High,Aggressive,Confrontational and Insulting,Hostile,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ዳንኤል_ብርሃነን ያያችሁ፡፡ የትኛው ግንባር ላይ ነው የተሰለፈው ግን ይሄን ያክል ድምፁ የተዋጠው? ቱልቱላ,Medium,"Sarcastic, Critical",Dismissive,Derisive,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ምንም አይነት ስግብግብ ወይም አድሀሪ ብትሆን የሴት ልጅ ሰብአዊ ክብር እየተጣሰ ደም በከንቱ አየፈሰሰ ህግ ወደማስከበር ስራዬ አልመለስም ማለት በራሱ ወንጀል ነው,High,Accusatory,Condemnatory and Absolutist,Indignant,"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ድንዝዝ፣ የአብይ አህመድን ሴራ ለማወቅ ገና ግማሽ ክፍለ ዘመን ያስፈግሻል። አብይ እያሳሳቀ ገና ኢትዮጵያን ሲያነዳት የዛኔ ይገባሻል,Medium,Critical,Sarcastic and Negative,Disapproving,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ዶ/ር ዳንኤል በቀለ ሆይ አንተ የዘር ማጥፋት ወንጀል ተፈፅሟል ብለህ እንድታምን ስንት አማራ ይታረድ ? አብይ አህመድ ሆይ ይህው ይህው መታረዱ ቀጥሏል ው,High,Accusatory and Confrontational,Provocative and Blaming,Critical and Hostile,"(0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
መንጋጋው ተላቆ እንዴት አድርጎ ይዝጋው አትፍረዱበት ታሞ ነው ክፍት አፍ የሆነው።,High,Derogatory and Contemptuous,Insulting and Aggressive,Disdainful,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
በቀጣይ ኮሚቴ ተብዬው መጅሊስን ካልተረከብን ሰላትም ዋጂብ አይሆንም ማለታቸው አዲስ አይሆንብንም ምክኒያቱም ሰላት የእስላም መሰረት እንደሆነ ሁሉ ሀጅም የእስላም መሰረት ሆኖ,Medium,Critical,Analytical and Critical,Disapproving,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
አንተም አባትህ ጥላቻ ስላስተማረህ ነው መጥፎ ምታስበው? የሰካራም ልጅ ሰካራም የገዳይ ልጅ ገዳይ አይሆንም። በነ በቀለ ጁዋር በአቦይ ፀሐዬ ተጠምቀህ,High,Accusatory and Contemptuous,Confrontational and Insulting,Hostile,"(1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
መንጋው በግብዝነት ጎዳና በድፍረት ሲኳትን . ሆሽሽሽሽሽ ሊባል ይገባል። . በሸውራራ መንጋ ሃገር አይመራም . ግልጽ አቅጣጫ የሚያመለክት መሪ መንግስት ያስፈልገናል,Medium,Disparaging,Criticizing and Insulting,Critical,"(1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ላጲሴ ሰምህ ራሱ ይመሰክራል እንደላጲስ ታሪከ ማጥፋት ነው ስራህ ወይስ ትምሮ ኔፖ ነው።,Medium,Accusatory,Confrontational,Disapproving,"(0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ህዝቤን ተገደለ ተጨፈጨፈ ተዘረፈ ብለህ ለምን ትናገራለህ ብሎ የሚያሾፍ ጥንብ ፍጥረት ደሞ ኣለ። ሲያስጠላ,High,Accusatory and Hostile,Confrontational,Aggressive,"(0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ከሰሞኑ የባህር ዳር ግግምነት ጋር የሚያያዝ መሆኑን አስታዎሰኝ,Low,Reflective,Neutral,Contemplative,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
የአማራ ሕዝብ አሁን ከተጫነበት የኦሮሞ አውሬዎች የግፍ አገዛዝ ለማላቀቅ ዋናው መፍትሔ የውሻው ብአዴን አመራር የሆኑትን ውሾች በአንድ አዳራሽ ሰብስቤ በቦምብ ማጋየት ነው ገዱ፣ ደ,High,Aggressive,Violent and Derogatory,Hostile,"(0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ከአንተ በላይ ክፉ የለም ገዳይ አስገዳይ አስመሳይ አላህ የስራሂን ይሰጥኻል ጠብቅ,High,Aggressive,Confrontational and Insulting,Hostile,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
27 አመት ለጥ ብለህ አሁን አለው አለው ያሰባለህን ነገር መጀመሪያ ብትገልፅልኝ ደሰ ይለኛል። ነው ላለፉት 27 አመት ከኢትዩጵያ ውጭ ነበራቹ,Medium,Interrogative and Condescending,Passive-Aggressive and Accusatory,Disapproving,"(0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ባለጌ:ስዶች: ትነሽ:እፈሩ። የኢትዮጵያ:ህዝብ:በነቂስ:ወጥቶ:አንደማፈልጋችሁ:ነገራችሁ። በግድ:እንግዛችሁ? አትገዙንም። ህዝብ:ላይ:ቦሞብ:አምታፈነዱ: ጅቦ,High,Aggressive,Confrontational and Insulting,Hostile,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
አይ ላቭ የኢትዮጵያ አሽሙረኛ ትዊተር ተጠቃሚዎችን አሽሙረኝነት በስማም። ??,High,Sarcastic,Disparaging and Insulting,Contemptuous,"(1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
ሰይጣንን የሚያልፍ እያንዳንዱ ሰከንድ ወደ እርስዎ ይሸሻል እና ሞኝ አይሁኑ ሰይጣንን የሚያልፍ እያንዳንዱን ሴኮንድ እንዲይዝዎ አይፍቀዱ ወደ እርስዎ ይሸ,Medium,Admonishing,Advisory and Insulting,Cautionary,"(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
ድሮስ ባንዳ ስለ ሀገር ፍቅር የት ያቅና፣ እንተ ወደል ባንዳ,Medium,Sarcastic,Mocking and Derogatory,Disrespectful,"(0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ይች ከራሷ የተጣላች ዘረኛ። እንደአዋቂ አክት የምታነገር ነው ደግሞ የሚገርመው።,High,Disparaging and Sarcastic,Insulting,Hostile,"(1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ኣንተ ደንቆሮ የባልና ሚስት ችግር መሰለክ እንዴ ኣንተ ጀዝባ ወረዳ ሌባ,High,Aggressive and Derogatory,Offensive and Insulting,Hostile,"(1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ስራችሁም አፋችሁም ባለጌ ነው ከስድብ ውጪ ምን ይጠበቃል?,Medium,Sarcastic,Confrontational,Disdainful,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
የሆነማ የተገለባበጠ እና የተዟዟረ ነገርማ አለ፣ ከጭንቅላታቸው ጀምሮ,Medium,Critical,Disparaging,Negative,"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ትናንት በወያኔ ቀለበት ውስጥ ስለነበርኩ እንኳን ሃገር ለመምራት ቤተሰቤንም ከአደጋ ለመታደግ የምችልበት ቁመና ላይ አልነበርኩም ስትለን እሺ ይሁን ብለን ተቀበልንህ ዛሬስ ምንድን ነ,Medium,Defensive,Argumentative,Defensive and Challenging,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1
እስከዛሬ የት ነበርክ ለአራተኛ ዙር ሲታረዱ? አሁን የቤተክርስቲያን አባቶች ውሳኔላይ ሲደርሱ እነሱን ለማዘናጋት፣ አቋም ለማስቀየር ነው? የንጹኃን እንባ የሚሰማ,Medium,Questioning and Accusatory,Critical and Confrontational,Distrustful,"(0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",1
አንቺም ዜሮ ዜሮ በሚለው ዘፈን ይታወቃል ።አፈጣጠሩ የሰው አስተሳሰቡ የሆዳም በሬ የሆነ ነው በአንዳንድ ቦታ ሰለሞን ቅንድቡ በመባል ይታወቃል??,High,Derogatory,Offensive and Insulting,Hostile,"(1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ይሄ ሰውዬ አንድም የወታደር ስነምግባር የሌለው ይሳቅልኛል እያለ የጠጅቤት የሰካራም ወሬ እያመጣ ህዝቡን ማደንዘዝ ይፈልጋል ልጋጋም ለፍዳዳ ቅሌታ ሽማግሌ። ምንነው ሱዳን ላይ ሲሆን ምላስህ ታጠፈ,High,Derogatory,Insulting and Confrontational,Hostile,"(1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ሰካራም ሁሉ ሆያ ሆዬ በሉ ብሎ ከዚህ እስከዛ ማን ነው ያረሰው ? ላይ ዝም ማለት ጀምሯል Damn you,High,Aggressive and Condescending,Confrontational and Insulting,Hostile,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ተቀናቃኝ የመሆን ወይም ያለመሆን ብቻ አይደለም ሁሉንም ነገር ለመዘወር ከመፈልግም አንፃር ነው፡፡,Low,Neutral,Formal,Informative,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ሳይቸግረው ሰይጣን መስቀል ሰቅሎ ቤቱ ሲወጣ ሲገባ ታወከች ሕይወቱ መልካም እለተ ሰንበት,Medium,Sarcastic,Blasphemous and Disrespectful,Contemptuous,"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
እንደዚ አይነት የበሰብሰ ተረት ተረት ተረት ለሚስትህ ንገራት የባንዳ ዘር። ጀ/ል አሳምነው ጀግና ነው የመይሳው ዘር ነፍሱን በገነት ያኑራት,High,Aggressive,Insulting and Disparaging,Contemptuous,"(1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",0
አንተ አውሬ ሠው በላ የእናቶች ህፃናት እና ሴቶች ደም ይፋረድሃል ህመሙ እሚገባህ ሴትልጅህ ተደፍራ ሚስትህ ደም ስታለቅስ አንተ በፍትህ ስም እጅ እግር,High,Hostile and Threatening,Aggressive and Insulting,Violent,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
የወንድማችንን ቴዎድሮስ ጸጋዬን የዋህነት ሳላደንቅ ባልፍ ህሊናዬ እንደሚወቅስኝ ተስማኝ አንደኛውን ሙማ ከሌላው አማሙማ ጋር ለማጋጨትና በአባቶቹ መንገድ ለመቀጠል ጥረት ቢያደርግም አማሙማዎች እምቢላገሬ አልነው ምን ይውጠው?,Medium,Critical,Sarcastic and confrontational,Contemptuous,"(0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
የሚገርመው ያንተን አይነቱ ጥርብ መሀይም ስለ Cloud seeding ቴክኖሎጂ መረዳት ቢችል ነበር ።,Medium,Sarcastic,Dismissive,Critical,"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
አቶ ተክሌ ይሻው በስላማዊ መንገድ አገርቤት ገብቼ መተትና ድግምት እሰራለው ብሏል,Medium,Critical,Accusatory,Censorious,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ሴራችሁን ትታችሁ አገር ምሩ ብትባሉ የእጅ አመል ያለበት ሌባ ይመስል ተመልሳችሁ ሴራ ትጠመጥማላችሁ እኛ የምንለው ኢትዮጵያዊ የሆነ ሁላ እኩል ስልጣን እኩል መብት እኩል ድርሻ እኩል,Medium,Accusatory and Derisive,Critical,Disapproving,"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ቀና ልቦና እና እርጋታ ያለውን በለጠ ሞላ በጣም ነው የምወድላችሁ:: ይሄኛው በካድሬነት ማስተርስ ያደረገ ነገረኛ አይነት ስለሆነ አለመውደድ ምርጫየን አትጋፋኛ::,Medium,Mixed,Somewhat confrontational,Mixed,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
መጀመሪያ ለእናንተ አይነቱ ደካማ ቴክኖሎጂ መች ይገባችኋል። ብታውቁ ኖሮ ለሰላምም አየተሰራ ቴክኖሎጂውም እንዲበለፅግ ትመኙ ነበር። ዝናብ,Medium,Sarcastic,Condescending and Patronizing,Disdainful,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
አስመሳይ ፅቢዎች የመንደር አውደልዳይ ፍርፋሪ ለቃሚዎች አንተን የከሱሀል ልብ በል በመከራ ውስጥ ሳለ የጮህክለት ወገን በሀገር ቤት ይጠብቅሀል ይናፍቅሀል ጀኛችን,Medium,Hostile,Aggressive and Insulting,Negative,"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ወይዘሮ ለዳግማዊታ ሞገስ የሚባሉ ሚኒስትር የመጨረሻ arrogant dictator ናቸው ለምን tag ተደረኩ ቢለው ሁሉ ነው block የሚያደርጉ እኔ @ ሁሉንም,High,Hostile,Confrontational and Insulting,Condemnatory,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ኢሄ ጭራቅ ታየ ምናምን እንደሚሉት አይነት ተራ ወሬ እንዳይሆን . ሲጀመር ኩላሊት እንደኮንትሮባንድ ትራንስፖርት አርጎ ጥቅም ላይ,Medium,Cynical,Skeptical and Derisive,Distrustful,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ለካ እስከዛሬ ፋሲል በቃመው እኛ ነበር የምንመረቅነው ፤ ያዛጋኝ ጀምሯል አሁን አሁንማ.??አቦ ና ተናፍቀሃል,High,Aggressive,Confrontational and Insulting,Hostile,"(1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
በንጹሀን ደም የምትጫወት ደንቆሮ ጠብቅ አይዞክ የድንቁርናክ ውጤት ምን እንደሚመስል ታያለክ,High,Hostile,Confrontational and Insulting,Negative,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ስለዚህ አንድ ሰው ትንሽ ለየት ያለ አስተያየት ካለው ሞኝ ነው ማለት ነው? እንደዚያ የሚያስቡ ከሆነ ጉረኛን ከእኔ ጋር መገናኘትዎን እንዲያቆሙ እመክራለሁ,Medium,Confrontational,Direct and Defensive,Frustrated,"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",1
አስመሳይ አረመኔ.አንተ በቁምህ እየሄድክ በኣንተ ምክንያት የአልጋ ቁራኛ አደርገሃቸው አታፍርም ደሞ ልታያቸው መሄድህ አንተን ብሎ የሰላም አስከባሪ እባክህን ከ,Medium,Critical,Confrontational,Disapproving,"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ድንቁርናን እንደ እውቀት የሙጥኝ አድርገው የያዙ የወያኔ ኮልኮሌዎች . የሚክዱት ፋክት,Medium,Accusatory,Derogatory and Disparaging,Critical,"(0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1
ማፈሪያ አሁን እንደው እርሶ ሴት ነኅ ይላሉ . በንፁሀን ላይ እየተደረገ ያለው ግፍ ይፋረድዎታል ሰይጣን,High,Accusatory and Derogatory,Insulting and Hostile,Negative,"(1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
ምን ዓይነት የተረገመ ቤተሰብ እንዳሳደገህና እንዴት ዓይነት የቆሸሸ ት/ቤት ውስጥ እንደተማርክ በጣም ይገርማል። እጅግ በጣም ሲበዛ ጠባብ ነህ። በሑመራ 100 000 ሕዝብ,High,Insulting and Mocking,Confrontational,Hostile,"(1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2
